Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_291.txt,1.630605,0.016220,,convex,-2.549420,39.764091,-2.016630
cluster_292.txt,0.527873,0.010620,,convex,-2.571380,39.744579,-2.018420
cluster_293.txt,6.661026,0.034910,,convex,-2.506630,39.753792,-1.999610
cluster_294.txt,8.649823,0.049150,,convex,-2.492710,39.689240,-1.991610
cluster_295.txt,2.452279,0.016680,,convex,-2.419280,39.682629,-2.023750
cluster_296.txt,1.455031,0.017460,,convex,-2.427490,39.719090,-2.022150
cluster_297.txt,0.330161,0.011200,,convex,-2.449530,39.772362,-2.017360
cluster_298.txt,3.084937,0.027090,,convex,-2.394990,39.773991,-2.001660
cluster_299.txt,0.852684,0.017440,,convex,-2.430640,39.787159,-2.007270
cluster_3.txt,1.004481,0.012080,,convex,-2.922770,39.293098,-2.060690
cluster_30.txt,0.584645,0.008900,,convex,-2.324980,38.924438,-2.051670
cluster_300.txt,3.724732,0.038130,,convex,-2.386990,39.736759,-1.996740
cluster_301.txt,3.305723,0.032690,,convex,-2.382120,39.711948,-2.003480
cluster_302.txt,0.101037,0.004990,,convex,-2.352630,39.724140,-2.031800
cluster_303.txt,2.516455,0.015600,,convex,-2.298830,39.615990,-2.018240
cluster_304.txt,0.313798,0.011580,,convex,-2.291720,39.583031,-2.021730
cluster_305.txt,1.330843,0.017010,,convex,-2.285470,39.645142,-2.014870
cluster_306.txt,0.300035,0.007120,,convex,-2.282290,39.623058,-2.027380
cluster_307.txt,0.400846,0.011740,,convex,-2.243910,39.557468,-2.027490
cluster_308.txt,5.287992,0.031360,,convex,-2.248440,39.602428,-2.008100
cluster_309.txt,0.092864,0.004090,,convex,-2.235750,39.652569,-2.032490
cluster_31.txt,0.736453,0.008320,,convex,-2.558610,39.020321,-2.058130
cluster_310.txt,0.275874,0.009880,,convex,-2.172420,39.609150,-2.030400
cluster_311.txt,0.910685,0.013190,,convex,-2.201920,39.608940,-2.022060
cluster_312.txt,0.431558,0.012040,,convex,-2.151250,39.622971,-2.025740
cluster_313.txt,3.052995,0.023600,,convex,-2.199760,39.634731,-2.015610
cluster_314.txt,0.662630,0.016140,,convex,-2.145590,39.575199,-2.022880
cluster_315.txt,1.084179,0.018780,,convex,-2.111500,39.583809,-2.022870
cluster_316.txt,0.164723,0.007190,,convex,-2.099400,39.602390,-2.034870
cluster_317.txt,2.042675,0.018950,,convex,-2.121000,39.652351,-2.021820
cluster_318.txt,0.074083,0.003430,,convex,-2.097180,39.647190,-2.036690
cluster_319.txt,3.374045,0.017310,,convex,-2.298770,39.674648,-2.023160
cluster_32.txt,0.368587,0.007130,,convex,-2.545450,39.032879,-2.058110
cluster_320.txt,1.058498,0.012670,,convex,-2.261260,39.672630,-2.024680
cluster_321.txt,2.991054,0.027630,,convex,-2.309040,39.749020,-2.009450
cluster_322.txt,5.047270,0.031190,,convex,-2.261420,39.719891,-2.006860
cluster_323.txt,2.084644,0.015880,,convex,-2.293810,39.791321,-2.017310
cluster_324.txt,0.617912,0.010040,,convex,-2.267720,39.770031,-2.017140
cluster_325.txt,1.049979,0.009680,,convex,-2.220620,39.698170,-2.028240
cluster_326.txt,0.570760,0.009200,,convex,-2.211270,39.733349,-2.021030
cluster_327.txt,0.556775,0.014680,,convex,-2.228360,39.755180,-2.011890
cluster_328.txt,0.760250,0.013200,,convex,-2.217760,39.773930,-2.012980
cluster_329.txt,1.815074,0.012840,,convex,-2.185720,39.679150,-2.027730
cluster_33.txt,1.488200,0.009730,,convex,-2.519060,39.002892,-2.056890
cluster_330.txt,2.694415,0.030750,,convex,-2.152430,39.681931,-2.002160
cluster_331.txt,0.637900,0.015600,,convex,-2.193480,39.698341,-2.016810
cluster_332.txt,1.188500,0.012080,,convex,-2.183630,39.737400,-2.020000
cluster_333.txt,0.289346,0.007290,,convex,-2.149610,39.726822,-2.022770
cluster_334.txt,2.396228,0.022870,,convex,-2.148180,39.778111,-2.009970
cluster_335.txt,2.339944,0.014900,,convex,-2.117580,39.689701,-2.022760
cluster_336.txt,1.658868,0.017810,,convex,-2.103730,39.703239,-2.012450
cluster_337.txt,0.700136,0.015370,,convex,-2.132010,39.772861,-2.013170
cluster_338.txt,1.934255,0.019720,,convex,-2.119040,39.732861,-2.011000
cluster_339.txt,1.321116,0.013360,,convex,-2.085660,38.901241,-2.038090
cluster_34.txt,0.762661,0.008650,,convex,-2.531240,39.054409,-2.056880
cluster_340.txt,0.099518,0.006490,,convex,-2.049420,38.862179,-2.040940
cluster_341.txt,0.191040,0.007720,,convex,-2.071980,38.903881,-2.034070
cluster_342.txt,0.242539,0.011470,,convex,-2.062230,38.916080,-2.027640
cluster_343.txt,1.001925,0.015580,,convex,-2.025660,38.911819,-2.019250
cluster_344.txt,5.377664,0.024100,,convex,-2.024430,38.943192,-2.014990
cluster_345.txt,0.992680,0.009560,,convex,-1.972100,38.902489,-2.033650
cluster_346.txt,0.360761,0.008040,,convex,-1.997210,38.912060,-2.029610
cluster_347.txt,10.806684,0.033570,,convex,-1.912630,38.860180,-2.015970
cluster_348.txt,0.619685,0.015940,,convex,-1.953480,38.865028,-2.026170
cluster_349.txt,0.513663,0.011770,,convex,-1.920550,38.925251,-2.030250
cluster_35.txt,0.236769,0.010160,,convex,-2.423960,39.002369,-2.042760
cluster_350.txt,1.487252,0.010430,,convex,-1.883100,38.879391,-2.037930
cluster_351.txt,2.642696,0.015470,,convex,-1.869770,38.934509,-2.034910
cluster_352.txt,0.824402,0.018050,,convex,-1.860470,38.895538,-2.028980
cluster_353.txt,7.178386,0.028190,,convex,-2.054100,38.974529,-2.019110
cluster_354.txt,0.926421,0.016920,,convex,-2.033900,38.996239,-2.027810
cluster_355.txt,3.652872,0.016520,,convex,-1.996970,38.968651,-2.021560
cluster_356.txt,1.043608,0.010860,,convex,-1.974370,38.963440,-2.026920
cluster_357.txt,2.675516,0.015010,,convex,-1.975360,38.998310,-2.029640
cluster_358.txt,0.480299,0.007110,,convex,-2.072400,39.027618,-2.043440
cluster_359.txt,0.710871,0.013310,,convex,-2.085970,39.057018,-2.040960
cluster_36.txt,0.131346,0.004540,,convex,-2.380120,38.967541,-2.047520
cluster_360.txt,0.713612,0.008350,,convex,-2.051590,39.015450,-2.041140
cluster_361.txt,4.348428,0.030350,,convex,-2.015140,39.019482,-2.013260
cluster_362.txt,0.472226,0.012050,,convex,-1.988530,39.055710,-2.023540
cluster_363.txt,0.303562,0.007190,,convex,-1.949020,38.976791,-2.036240
cluster_364.txt,2.428778,0.010100,,convex,-1.933060,38.952461,-2.034990
cluster_365.txt,1.235467,0.015090,,convex,-1.958630,39.010639,-2.026510
cluster_366.txt,1.962010,0.018480,,convex,-1.960290,39.050381,-2.021450
cluster_367.txt,1.321065,0.016530,,convex,-1.922880,39.041142,-2.030370
cluster_368.txt,1.444726,0.013240,,convex,-1.866180,38.971920,-2.039710
cluster_369.txt,3.011390,0.020550,,convex,-1.867300,39.039391,-2.038530
cluster_37.txt,2.400965,0.015880,,convex,-2.324440,38.894878,-2.038300
cluster_370.txt,0.193183,0.010700,,convex,-1.881110,39.059189,-2.041480
cluster_371.txt,0.843676,0.010040,,convex,-1.795790,38.857521,-2.055260
cluster_372.txt,0.551701,0.013300,,convex,-1.797020,38.912621,-2.043890
cluster_373.txt,0.117175,0.005350,,convex,-1.791520,38.919411,-2.052290
cluster_374.txt,1.964477,0.013460,,convex,-1.746770,38.889999,-2.036760
cluster_375.txt,6.670326,0.023660,,convex,-1.721070,38.932011,-2.025160
cluster_376.txt,1.069475,0.008850,,convex,-1.677750,38.938412,-2.040880
cluster_377.txt,3.740769,0.019430,,convex,-1.831710,39.017349,-2.042550
cluster_378.txt,0.060997,0.004100,,convex,-1.829300,38.959621,-2.051310
cluster_379.txt,2.538026,0.025640,,convex,-1.790440,38.981720,-2.028710
cluster_38.txt,0.598278,0.016810,,convex,-2.280430,38.853630,-2.033220
cluster_380.txt,5.130798,0.024470,,convex,-1.719840,38.963039,-2.032230
cluster_381.txt,0.673034,0.009280,,convex,-1.805750,39.049461,-2.051900
cluster_382.txt,1.010303,0.009800,,convex,-1.699330,39.005692,-2.054390
cluster_383.txt,0.747856,0.008150,,convex,-1.662470,38.997219,-2.049190
cluster_384.txt,0.852365,0.008770,,convex,-1.605290,39.002850,-2.049510
cluster_385.txt,0.540947,0.009020,,convex,-2.065860,39.098850,-2.037420
cluster_386.txt,2.831516,0.032650,,convex,-2.046470,39.126049,-2.014120
cluster_387.txt,2.146103,0.019710,,convex,-2.039600,39.179420,-2.027240
cluster_388.txt,0.155479,0.005630,,convex,-2.036720,39.090080,-2.042300
cluster_389.txt,0.163687,0.003920,,convex,-2.026850,39.068008,-2.045040
cluster_39.txt,3.597133,0.025170,,convex,-2.264350,38.917309,-2.023650
cluster_390.txt,1.833769,0.021060,,convex,-1.999560,39.109081,-2.022840
cluster_391.txt,0.731738,0.011830,,convex,-2.007980,39.152439,-2.032490
cluster_392.txt,1.456390,0.011520,,convex,-1.982070,39.172211,-2.036260
cluster_393.txt,0.653772,0.010370,,convex,-1.915600,39.084221,-2.036230
cluster_394.txt,1.662495,0.016590,,convex,-1.946060,39.107719,-2.026020
cluster_395.txt,0.912541,0.015770,,convex,-1.901850,39.120701,-2.030860
cluster_396.txt,0.518080,0.010900,,convex,-1.928100,39.156570,-2.036250
cluster_397.txt,0.723769,0.010700,,convex,-1.961910,39.175411,-2.035040
cluster_398.txt,1.094877,0.010920,,convex,-1.862740,39.132381,-2.038530
cluster_399.txt,2.425094,0.020930,,convex,-1.862780,39.162529,-2.026080
cluster_4.txt,0.969548,0.011950,,convex,-2.838330,39.194839,-2.059200
cluster_40.txt,0.443872,0.006800,,convex,-2.231070,38.925209,-2.041760
cluster_400.txt,0.120689,0.007520,,convex,-1.954060,39.138111,-2.033940
cluster_401.txt,2.845926,0.015870,,convex,-1.854110,39.092770,-2.039240
cluster_402.txt,0.192792,0.008250,,convex,-1.848520,39.070621,-2.045750
cluster_403.txt,0.442183,0.014580,,convex,-1.858950,39.181229,-2.030030
cluster_404.txt,5.703734,0.020040,,convex,-2.042100,39.244930,-2.031310
cluster_405.txt,0.411702,0.007590,,convex,-2.057620,39.212650,-2.035940
cluster_406.txt,2.987223,0.025550,,convex,-2.010910,39.234760,-2.016130
cluster_407.txt,3.021490,0.020070,,convex,-1.967320,39.215130,-2.032590
cluster_408.txt,0.593515,0.011670,,convex,-1.988570,39.290401,-2.032170
cluster_409.txt,1.441254,0.017400,,convex,-1.901210,39.213100,-2.031270
cluster_41.txt,2.532738,0.016960,,convex,-2.193060,38.909611,-2.027400
cluster_410.txt,1.475064,0.017540,,convex,-1.925120,39.230881,-2.029820
cluster_411.txt,0.327941,0.009730,,convex,-1.942470,39.282230,-2.037450
cluster_412.txt,0.992925,0.016320,,convex,-1.918120,39.289989,-2.024410
cluster_413.txt,0.943341,0.014650,,convex,-1.857030,39.206741,-2.033810
cluster_414.txt,0.843782,0.012600,,convex,-1.888430,39.251308,-2.034920
cluster_415.txt,0.193587,0.006690,,convex,-1.858030,39.243771,-2.040330
cluster_416.txt,2.918489,0.020490,,convex,-1.873460,39.296501,-2.022810
cluster_417.txt,0.115214,0.006210,,convex,-1.822360,39.079170,-2.051380
cluster_418.txt,0.907991,0.007850,,convex,-1.838860,39.117088,-2.045490
cluster_419.txt,0.261744,0.007320,,convex,-1.794980,39.081612,-2.054520
cluster_42.txt,1.313226,0.033750,,convex,-2.200750,38.841900,-1.976270
cluster_420.txt,0.522991,0.012120,,convex,-1.812480,39.105930,-2.040550
cluster_421.txt,4.155106,0.025800,,convex,-1.803510,39.140110,-2.028640
cluster_422.txt,0.132643,0.004580,,convex,-1.835240,39.140202,-2.039840
cluster_423.txt,0.108332,0.005310,,convex,-1.821800,39.160389,-2.040280
cluster_424.txt,2.877763,0.015630,,convex,-1.756130,39.076359,-2.051570
cluster_425.txt,6.066681,0.019090,,convex,-1.731340,39.115959,-2.043410
cluster_426.txt,0.782096,0.007320,,convex,-1.780630,39.115688,-2.052460
cluster_427.txt,2.331592,0.021840,,convex,-1.726530,39.163101,-2.030480
cluster_428.txt,15.067593,0.039390,,convex,-1.647070,39.102600,-2.016670
cluster_429.txt,4.042144,0.024930,,convex,-1.607900,39.070992,-2.028110
cluster_43.txt,0.350932,0.005580,,convex,-2.128980,38.855659,-2.057790
cluster_430.txt,2.200677,0.027240,,convex,-1.694310,39.171551,-2.012910
cluster_431.txt,7.349894,0.031720,,convex,-1.643470,39.151680,-2.019050
cluster_432.txt,0.420856,0.008070,,convex,-1.613180,39.129089,-2.040480
cluster_433.txt,2.134962,0.012400,,convex,-1.616710,39.175140,-2.046890
cluster_434.txt,0.766628,0.011340,,convex,-1.826050,39.195629,-2.038480
cluster_435.txt,0.345923,0.007040,,convex,-1.818510,39.213829,-2.046840
cluster_436.txt,0.436194,0.015060,,convex,-1.781720,39.211170,-2.031970
cluster_437.txt,10.404936,0.050730,,convex,-1.763400,39.211239,-1.996310
cluster_438.txt,0.111333,0.007700,,convex,-1.831140,39.259491,-2.036940
cluster_439.txt,0.719452,0.012500,,convex,-1.820450,39.286598,-2.032360
cluster_44.txt,0.560605,0.008350,,convex,-2.100590,38.842072,-2.049130
cluster_440.txt,0.141361,0.003870,,convex,-1.787430,39.244411,-2.051520
cluster_441.txt,0.374815,0.008490,,convex,-1.789070,39.293491,-2.038230
cluster_442.txt,3.296653,0.035710,,convex,-1.840760,39.302170,-2.005310
cluster_443.txt,2.264457,0.017540,,convex,-1.754200,39.264301,-2.038230
cluster_444.txt,0.337053,0.008810,,convex,-1.726550,39.288021,-2.041190
cluster_445.txt,0.742278,0.011050,,convex,-1.646920,39.215248,-2.043290
cluster_446.txt,0.913746,0.013550,,convex,-1.662930,39.252392,-2.041560
cluster_447.txt,2.247294,0.014960,,convex,-1.624540,39.252602,-2.035330
cluster_448.txt,0.311500,0.005040,,convex,-1.678580,39.293510,-2.048370
cluster_449.txt,0.357312,0.008170,,convex,-1.699080,39.271839,-2.041630
cluster_45.txt,0.580940,0.009840,,convex,-2.098060,38.884850,-2.047190
cluster_450.txt,2.581974,0.021980,,convex,-1.626010,39.276451,-2.015920
cluster_451.txt,2.049547,0.013540,,convex,-1.593420,38.983688,-2.039770
cluster_452.txt,1.427116,0.016390,,convex,-1.575180,39.037182,-2.031280
cluster_453.txt,1.842828,0.015630,,convex,-1.542780,39.026211,-2.030910
cluster_454.txt,2.310348,0.013770,,convex,-1.463030,39.057770,-2.041530
cluster_455.txt,3.343338,0.029430,,convex,-1.564900,39.108929,-2.018680
cluster_456.txt,3.444292,0.015560,,convex,-1.551800,39.166592,-2.030040
cluster_457.txt,0.373739,0.012770,,convex,-1.559300,39.130749,-2.031760
cluster_458.txt,0.522017,0.007120,,convex,-1.577860,39.180721,-2.046830
cluster_459.txt,1.677330,0.013140,,convex,-1.503810,39.088799,-2.040300
cluster_46.txt,0.103900,0.003920,,convex,-2.133160,38.910271,-2.055230
cluster_460.txt,4.091758,0.020820,,convex,-1.525080,39.129589,-2.024790
cluster_461.txt,4.261261,0.015340,,convex,-1.496920,39.164188,-2.029490
cluster_462.txt,1.034404,0.011190,,convex,-1.451260,39.134178,-2.032750
cluster_463.txt,3.835982,0.026350,,convex,-1.438790,39.158772,-2.015980
cluster_464.txt,0.159409,0.005780,,convex,-1.429620,39.074402,-2.039590
cluster_465.txt,2.171510,0.022200,,convex,-1.423330,39.102551,-2.025950
cluster_466.txt,0.188716,0.009400,,convex,-1.427320,39.161560,-2.031790
cluster_467.txt,4.608848,0.017350,,convex,-1.431660,39.187778,-2.022280
cluster_468.txt,1.530722,0.012310,,convex,-1.575000,39.214989,-2.040480
cluster_469.txt,1.638845,0.011680,,convex,-1.578830,39.272079,-2.033040
cluster_47.txt,0.313585,0.004940,,convex,-2.164110,38.929722,-2.047960
cluster_470.txt,2.486034,0.018660,,convex,-1.549370,39.260639,-2.020790
cluster_471.txt,0.537233,0.010280,,convex,-1.563830,39.296459,-2.030520
cluster_472.txt,1.903722,0.015470,,convex,-1.507230,39.203220,-2.026710
cluster_473.txt,0.686755,0.009500,,convex,-1.501900,39.237419,-2.032000
cluster_474.txt,0.176735,0.006560,,convex,-1.537530,39.289089,-2.032530
cluster_475.txt,0.461410,0.008760,,convex,-1.490000,39.288071,-2.024120
cluster_476.txt,2.145380,0.015510,,convex,-1.450780,39.233341,-2.026310
cluster_477.txt,0.843147,0.008460,,convex,-1.466420,39.264641,-2.032270
cluster_478.txt,0.947521,0.011840,,convex,-1.450830,39.282639,-2.019510
cluster_479.txt,3.307533,0.013010,,convex,-1.421270,39.248058,-2.028690
cluster_48.txt,0.228553,0.006540,,convex,-2.296470,38.970371,-2.044920
cluster_480.txt,1.417419,0.017770,,convex,-1.364060,39.217560,-2.023810
cluster_481.txt,0.189479,0.010540,,convex,-1.388690,39.286819,-2.026340
cluster_482.txt,0.227120,0.005600,,convex,-1.334400,39.295639,-2.036610
cluster_483.txt,0.262600,0.007430,,convex,-1.282870,39.253922,-2.043310
cluster_484.txt,0.122059,0.005040,,convex,-1.291040,39.272751,-2.044120
cluster_485.txt,0.811747,0.011680,,convex,-2.044730,39.307549,-2.037360
cluster_486.txt,0.296882,0.005590,,convex,-2.026670,39.319290,-2.044950
cluster_487.txt,0.698661,0.009650,,convex,-2.073000,39.374329,-2.041600
cluster_488.txt,0.098581,0.005240,,convex,-2.027700,39.405460,-2.037300
cluster_489.txt,1.231161,0.011560,,convex,-1.996820,39.316849,-2.038450
cluster_49.txt,0.551361,0.007890,,convex,-2.211720,38.994850,-2.043030
cluster_490.txt,0.444791,0.011390,,convex,-2.015230,39.342751,-2.036120
cluster_491.txt,0.640371,0.011070,,convex,-1.997960,39.360321,-2.036420
cluster_492.txt,0.271652,0.006600,,convex,-1.972220,39.363861,-2.034510
cluster_493.txt,1.192341,0.017840,,convex,-1.975020,39.418251,-2.020610
cluster_494.txt,0.479239,0.011440,,convex,-1.970540,39.400928,-2.025100
cluster_495.txt,1.097062,0.011070,,convex,-1.928710,39.350868,-2.033690
cluster_496.txt,0.736516,0.010850,,convex,-1.966510,39.318611,-2.028720
cluster_497.txt,0.706850,0.009450,,convex,-1.942880,39.381828,-2.033220
cluster_498.txt,2.953422,0.019500,,convex,-1.894870,39.370041,-2.018450
cluster_499.txt,2.051188,0.012510,,convex,-1.886620,39.338249,-2.020910
cluster_5.txt,0.822370,0.009380,,convex,-2.818320,39.150501,-2.060710
cluster_50.txt,0.104035,0.004520,,convex,-2.187460,38.996391,-2.047120
cluster_500.txt,3.571253,0.025970,,convex,-1.916490,39.413490,-2.017760
cluster_501.txt,0.083292,0.007950,,convex,-1.907680,39.419090,-2.032940
cluster_502.txt,1.622925,0.014480,,convex,-1.865110,39.356880,-2.024850
cluster_503.txt,0.817213,0.011880,,convex,-1.873970,39.418041,-2.029140
cluster_504.txt,0.984345,0.011060,,convex,-2.059500,39.431358,-2.031500
cluster_505.txt,0.292884,0.007060,,convex,-2.080070,39.450619,-2.041270
cluster_506.txt,2.290453,0.018910,,convex,-2.081590,39.553070,-2.025570
cluster_507.txt,0.533693,0.009820,,convex,-2.073260,39.518150,-2.034470
cluster_508.txt,0.203692,0.009000,,convex,-2.055350,39.539841,-2.028010
cluster_509.txt,0.066891,0.005450,,convex,-2.045600,39.440418,-2.034600
cluster_51.txt,1.604708,0.017320,,convex,-2.129810,38.979752,-2.037840
cluster_510.txt,1.675595,0.016330,,convex,-2.001010,39.453751,-2.025400
cluster_511.txt,0.317816,0.008650,,convex,-1.969380,39.457081,-2.030170
cluster_512.txt,1.326032,0.012020,,convex,-2.023680,39.519711,-2.027210
cluster_513.txt,1.178229,0.014300,,convex,-1.987700,39.537998,-2.023210
cluster_514.txt,1.778225,0.016670,,convex,-1.921430,39.429588,-2.028020
cluster_515.txt,1.172619,0.015060,,convex,-1.940530,39.460350,-2.023260
cluster_516.txt,3.281174,0.039120,,convex,-1.925560,39.472752,-1.998460
cluster_517.txt,0.049316,0.009080,,convex,-1.950080,39.479729,-2.024100
cluster_518.txt,2.736433,0.023240,,convex,-1.917870,39.506500,-2.012140
cluster_519.txt,0.092561,0.007290,,convex,-1.918540,39.535011,-2.021910
cluster_52.txt,0.321321,0.009470,,convex,-2.155780,39.001591,-2.043260
cluster_520.txt,1.174915,0.010320,,convex,-1.896220,39.451221,-2.030880
cluster_521.txt,1.420974,0.015410,,convex,-1.843760,39.435909,-2.027340
cluster_522.txt,3.025793,0.019130,,convex,-1.851600,39.515690,-2.021580
cluster_523.txt,4.038620,0.024670,,convex,-1.809840,39.324509,-2.018400
cluster_524.txt,0.649306,0.008260,,convex,-1.806730,39.371029,-2.037140
cluster_525.txt,1.774671,0.008750,,convex,-1.732920,39.323311,-2.043440
cluster_526.txt,0.559200,0.011910,,convex,-1.764920,39.359951,-2.034380
cluster_527.txt,4.020020,0.018780,,convex,-1.752460,39.411850,-2.024020
cluster_528.txt,2.349620,0.012880,,convex,-1.705860,39.318771,-2.041860
cluster_529.txt,1.740849,0.017250,,convex,-1.636370,39.353760,-2.022140
cluster_53.txt,0.271460,0.006510,,convex,-2.184210,38.943539,-2.040310
cluster_530.txt,2.947030,0.022990,,convex,-1.629810,39.403671,-2.019700
cluster_531.txt,0.622203,0.017300,,convex,-1.626700,39.320450,-2.019480
cluster_532.txt,3.660507,0.022660,,convex,-1.827110,39.475861,-2.022350
cluster_533.txt,3.359971,0.014240,,convex,-1.785490,39.448021,-2.028610
cluster_534.txt,0.382930,0.008870,,convex,-1.787670,39.497349,-2.031220
cluster_535.txt,1.165568,0.018530,,convex,-1.834280,39.540779,-2.013860
cluster_536.txt,2.391990,0.012620,,convex,-1.751790,39.456451,-2.036990
cluster_537.txt,4.587667,0.035150,,convex,-1.759160,39.523811,-2.001770
cluster_538.txt,0.118284,0.006030,,convex,-1.717010,39.459869,-2.035400
cluster_539.txt,12.704987,0.058550,,convex,-1.682300,39.481812,-1.974720
cluster_54.txt,0.341975,0.006630,,convex,-2.172770,39.035278,-2.045980
cluster_540.txt,0.164592,0.007740,,convex,-1.646290,39.451599,-2.018970
cluster_541.txt,4.064018,0.044990,,convex,-1.644120,39.488419,-1.976020
cluster_542.txt,0.346395,0.013530,,convex,-1.719900,39.513729,-2.018550
cluster_543.txt,12.628391,0.052110,,convex,-1.636260,39.506771,-1.971390
cluster_544.txt,0.700558,0.013190,,convex,-1.632580,39.532711,-2.008220
cluster_545.txt,0.095361,0.007850,,convex,-2.050200,39.586449,-2.032430
cluster_546.txt,2.036592,0.016300,,convex,-2.021370,39.557739,-2.018230
cluster_547.txt,0.176964,0.005620,,convex,-2.077450,39.613708,-2.037690
cluster_548.txt,2.072265,0.008760,,convex,-2.061130,39.665840,-2.033640
cluster_549.txt,0.338869,0.009090,,convex,-2.022280,39.614288,-2.025990
cluster_55.txt,0.087550,0.003410,,convex,-2.164250,39.017609,-2.049560
cluster_550.txt,0.384967,0.007960,,convex,-1.971050,39.585098,-2.024600
cluster_551.txt,2.588869,0.022440,,convex,-2.007080,39.597790,-2.008520
cluster_552.txt,2.822882,0.016770,,convex,-1.952980,39.620701,-2.010350
cluster_553.txt,6.351294,0.026360,,convex,-1.920310,39.623009,-2.003380
cluster_554.txt,0.649672,0.012400,,convex,-1.946360,39.669472,-2.016130
cluster_555.txt,0.587826,0.009270,,convex,-1.900380,39.566959,-2.023410
cluster_556.txt,0.388935,0.009130,,convex,-1.880010,39.581081,-2.025890
cluster_557.txt,1.446534,0.015240,,convex,-1.874270,39.620140,-2.016000
cluster_558.txt,5.876098,0.018550,,convex,-2.037800,39.767929,-2.008350
cluster_559.txt,5.422661,0.034900,,convex,-2.024470,39.677799,-1.997940
cluster_56.txt,0.842680,0.016000,,convex,-2.175730,39.061451,-2.034790
cluster_560.txt,0.545021,0.011470,,convex,-2.083870,39.779270,-2.018890
cluster_561.txt,0.795839,0.012980,,convex,-2.068500,39.783161,-2.014980
cluster_562.txt,0.688392,0.012920,,convex,-1.988090,39.687092,-2.011140
cluster_563.txt,0.653858,0.011930,,convex,-2.008830,39.743771,-2.007610
cluster_564.txt,0.588983,0.010850,,convex,-2.005670,39.718861,-2.008310
cluster_565.txt,0.132670,0.006270,,convex,-1.993110,39.705158,-2.013210
cluster_566.txt,6.279000,0.036670,,convex,-1.963750,39.770809,-1.988940
cluster_567.txt,0.349453,0.007150,,convex,-1.907660,39.678982,-2.020420
cluster_568.txt,1.147531,0.011290,,convex,-1.907080,39.707050,-2.022960
cluster_569.txt,0.461491,0.006950,,convex,-1.954580,39.722080,-2.021720
cluster_57.txt,0.467708,0.007830,,convex,-2.115560,38.942982,-2.047970
cluster_570.txt,0.090265,0.004630,,convex,-1.947220,39.698898,-2.021790
cluster_571.txt,0.244115,0.004490,,convex,-1.931390,39.741970,-2.025770
cluster_572.txt,0.692135,0.009410,,convex,-1.905390,39.735630,-2.024120
cluster_573.txt,2.500481,0.012940,,convex,-1.843440,39.686100,-2.019380
cluster_574.txt,3.816298,0.028840,,convex,-1.865830,39.707401,-1.999290
cluster_575.txt,1.743370,0.015160,,convex,-1.863510,39.752731,-2.019390
cluster_576.txt,0.353872,0.006970,,convex,-1.811910,39.563782,-2.026890
cluster_577.txt,1.100005,0.015830,,convex,-1.834890,39.608799,-2.015240
cluster_578.txt,0.144937,0.008680,,convex,-1.804900,39.577759,-2.020840
cluster_579.txt,0.150152,0.007500,,convex,-1.837090,39.636959,-2.021120
cluster_58.txt,0.077743,0.003480,,convex,-2.098810,38.955811,-2.050850
cluster_580.txt,0.381569,0.006300,,convex,-1.805820,39.612492,-2.026160
cluster_581.txt,0.667460,0.013030,,convex,-1.794820,39.551289,-2.020140
cluster_582.txt,2.494593,0.027430,,convex,-1.738140,39.635010,-1.997870
cluster_583.txt,0.744963,0.013890,,convex,-1.658690,39.661598,-2.015540
cluster_584.txt,0.288434,0.011060,,convex,-1.710340,39.643459,-2.010590
cluster_585.txt,0.789265,0.011670,,convex,-1.637180,39.633251,-2.022100
cluster_586.txt,0.036758,0.002760,,convex,-1.621650,39.624210,-2.028390
cluster_587.txt,3.435815,0.020370,,convex,-1.755550,39.786949,-2.011340
cluster_588.txt,1.557541,0.015700,,convex,-1.714490,39.686409,-2.012760
cluster_589.txt,1.844269,0.023440,,convex,-1.680190,39.709942,-2.009310
cluster_59.txt,0.642712,0.008910,,convex,-2.124430,39.042278,-2.048530
cluster_590.txt,5.703414,0.028250,,convex,-1.689900,39.760040,-2.022550
cluster_591.txt,0.657869,0.012220,,convex,-1.628170,39.752041,-2.043840
cluster_592.txt,0.284565,0.006800,,convex,-1.680070,39.679329,-2.022670
cluster_593.txt,1.837278,0.015670,,convex,-1.575230,39.345001,-2.026600
cluster_594.txt,3.910517,0.022110,,convex,-1.562430,39.387718,-2.021450
cluster_595.txt,0.213695,0.006880,,convex,-1.568650,39.422230,-2.032880
cluster_596.txt,3.692006,0.027540,,convex,-1.510390,39.324261,-2.011530
cluster_597.txt,0.313328,0.006710,,convex,-1.492370,39.416920,-2.043960
cluster_598.txt,1.610281,0.013960,,convex,-1.459550,39.311710,-2.018370
cluster_599.txt,0.411740,0.008890,,convex,-1.415920,39.319931,-2.021180
cluster_6.txt,2.601968,0.011300,,convex,-2.743280,39.098492,-2.066620
cluster_60.txt,0.414235,0.008510,,convex,-2.104040,39.020939,-2.043840
cluster_600.txt,12.468138,0.038740,,convex,-1.356770,39.366112,-1.999290
cluster_601.txt,8.188521,0.027550,,convex,-1.533640,39.471249,-2.018340
cluster_602.txt,0.080861,0.003430,,convex,-1.570490,39.449558,-2.033700
cluster_603.txt,1.241315,0.010290,,convex,-1.541050,39.538052,-2.031550
